Name,Platform,Year,Genre,Publisher,Region,Sales,Global_Sales
,X360,2007,Role-Playing,Square Enix,Other,0.02,0.3
,GB,1999,Simulation,Jorudan,North America,0,0.3
,GB,1999,Simulation,Jorudan,Europe,0,0.3
,GB,1999,Simulation,Jorudan,Japan,0.3,0.3
,GB,1999,Simulation,Jorudan,Other,0,0.3
,GC,2004,Action,Activision,North America,0.23,0.3
,GC,2004,Action,Activision,Europe,0.06,0.3
,GC,2004,Action,Activision,Japan,0,0.3
,GC,2004,Action,Activision,Other,0.01,0.3
,PS3,2012,Fighting,Tecmo Koei,North America,0,0.3
,PS3,2012,Fighting,Tecmo Koei,Europe,0,0.3
,PS3,2012,Fighting,Tecmo Koei,Japan,0.3,0.3
,PS3,2012,Fighting,Tecmo Koei,Other,0,0.3
,PS2,2004,Sports,Midway Games,North America,0.14,0.3
,PS2,2004,Sports,Midway Games,Europe,0.11,0.3
,PS2,2004,Sports,Midway Games,Japan,0,0.3
,PS2,2004,Sports,Midway Games,Other,0.04,0.3
,XB,2003,Action,Konami Digital Entertainment,North America,0.22,0.3
,XB,2003,Action,Konami Digital Entertainment,Europe,0.06,0.3
,XB,2003,Action,Konami Digital Entertainment,Japan,0,0.3
,XB,2003,Action,Konami Digital Entertainment,Other,0.01,0.3
,DS,2005,Adventure,Nintendo,North America,0.15,0.3
,DS,2005,Adventure,Nintendo,Europe,0.01,0.3
,DS,2005,Adventure,Nintendo,Japan,0.12,0.3
,DS,2005,Adventure,Nintendo,Other,0.01,0.3
,X360,2008,Sports,Electronic Arts,North America,0.12,0.3
,X360,2008,Sports,Electronic Arts,Europe,0.14,0.3
,X360,2008,Sports,Electronic Arts,Japan,0,0.3
,X360,2008,Sports,Electronic Arts,Other,0.03,0.3
,DS,2007,Puzzle,Avanquest,North America,0.02,0.3
,DS,2007,Puzzle,Avanquest,Europe,0.26,0.3
,DS,2007,Puzzle,Avanquest,Japan,0,0.3
,DS,2007,Puzzle,Avanquest,Other,0.01,0.3
,Wii,2010,Action,Warner Bros. Interactive Entertainment,North America,0.22,0.3
,Wii,2010,Action,Warner Bros. Interactive Entertainment,Europe,0.06,0.3
,Wii,2010,Action,Warner Bros. Interactive Entertainment,Japan,0,0.3
,Wii,2010,Action,Warner Bros. Interactive Entertainment,Other,0.02,0.3
,Wii,2006,Fighting,Atari,North America,0.24,0.3
,Wii,2006,Fighting,Atari,Europe,0.03,0.3
,Wii,2006,Fighting,Atari,Japan,0,0.3
,Wii,2006,Fighting,Atari,Other,0.02,0.3
,XB,2003,Sports,Mud Duck Productions,North America,0.22,0.3
,XB,2003,Sports,Mud Duck Productions,Europe,0.06,0.3
,XB,2003,Sports,Mud Duck Productions,Japan,0,0.3
,XB,2003,Sports,Mud Duck Productions,Other,0.01,0.3
,X360,2014,Action,Square Enix,North America,0.14,0.3
,X360,2014,Action,Square Enix,Europe,0.13,0.3
,X360,2014,Action,Square Enix,Japan,0,0.3
,X360,2014,Action,Square Enix,Other,0.03,0.3
,GC,2002,Platform,THQ,North America,0.23,0.3
,GC,2002,Platform,THQ,Europe,0.06,0.3
,GC,2002,Platform,THQ,Japan,0,0.3
,GC,2002,Platform,THQ,Other,0.01,0.3
,Wii,2011,Misc,Ubisoft,North America,0.28,0.29
,Wii,2011,Misc,Ubisoft,Europe,0,0.29
,Wii,2011,Misc,Ubisoft,Japan,0,0.29
,Wii,2011,Misc,Ubisoft,Other,0.02,0.29
,2600,1986,Sports,Atari,North America,0.28,0.29
,2600,1986,Sports,Atari,Europe,0.02,0.29
,2600,1986,Sports,Atari,Japan,0,0.29
,2600,1986,Sports,Atari,Other,0,0.29
,DS,2020,Simulation,Ubisoft,North America,0.27,0.29
,DS,2020,Simulation,Ubisoft,Europe,0,0.29
,DS,2020,Simulation,Ubisoft,Japan,0,0.29
,DS,2020,Simulation,Ubisoft,Other,0.02,0.29
,PS2,2002,Role-Playing,Ubisoft,North America,0.14,0.29
,PS2,2002,Role-Playing,Ubisoft,Europe,0.11,0.29
,PS2,2002,Role-Playing,Ubisoft,Japan,0,0.29
,PS2,2002,Role-Playing,Ubisoft,Other,0.04,0.29
,PSP,2006,Shooter,Sony Computer Entertainment,North America,0.26,0.29
,PSP,2006,Shooter,Sony Computer Entertainment,Europe,0.01,0.29
,PSP,2006,Shooter,Sony Computer Entertainment,Japan,0,0.29
,PSP,2006,Shooter,Sony Computer Entertainment,Other,0.03,0.29
,PS3,2010,Shooter,Square Enix,North America,0.09,0.29
,PS3,2010,Shooter,Square Enix,Europe,0.07,0.29
,PS3,2010,Shooter,Square Enix,Japan,0.11,0.29
,PS3,2010,Shooter,Square Enix,Other,0.03,0.29
,DS,2006,Platform,Warner Bros. Interactive Entertainment,North America,0.21,0.29
,DS,2006,Platform,Warner Bros. Interactive Entertainment,Europe,0.06,0.29
,DS,2006,Platform,Warner Bros. Interactive Entertainment,Japan,0,0.29
,DS,2006,Platform,Warner Bros. Interactive Entertainment,Other,0.02,0.29
,X360,2009,Action,Eidos Interactive,North America,0.12,0.29
,X360,2009,Action,Eidos Interactive,Europe,0.14,0.29
,X360,2009,Action,Eidos Interactive,Japan,0,0.29
,X360,2009,Action,Eidos Interactive,Other,0.03,0.29
,X360,2010,Role-Playing,Square Enix,North America,0.13,0.29
,X360,2010,Role-Playing,Square Enix,Europe,0.1,0.29
,X360,2010,Role-Playing,Square Enix,Japan,0.04,0.29
,X360,2010,Role-Playing,Square Enix,Other,0.02,0.29
,Wii,2009,Sports,Take-Two Interactive,North America,0.26,0.29
,Wii,2009,Sports,Take-Two Interactive,Europe,0.01,0.29
,Wii,2009,Sports,Take-Two Interactive,Japan,0,0.29
,Wii,2009,Sports,Take-Two Interactive,Other,0.02,0.29
,PSP,2005,Role-Playing,Activision,North America,0.25,0.29
,PSP,2005,Role-Playing,Activision,Europe,0.01,0.29
,PSP,2005,Role-Playing,Activision,Japan,0,0.29
,PSP,2005,Role-Playing,Activision,Other,0.03,0.29
,DS,2010,Misc,GSP,North America,0.04,0.29
,DS,2010,Misc,GSP,Europe,0.21,0.29
,DS,2010,Misc,GSP,Japan,0,0.29
,DS,2010,Misc,GSP,Other,0.04,0.29
,X360,2009,Shooter,Atari,North America,0.16,0.29
,X360,2009,Shooter,Atari,Europe,0.1,0.29
,X360,2009,Shooter,Atari,Japan,0,0.29
,X360,2009,Shooter,Atari,Other,0.03,0.29
,GBA,2003,Racing,Electronic Arts,North America,0.21,0.29
,GBA,2003,Racing,Electronic Arts,Europe,0.08,0.29
,GBA,2003,Racing,Electronic Arts,Japan,0,0.29
,GBA,2003,Racing,Electronic Arts,Other,0.01,0.29
,GBA,2002,Sports,Konami Digital Entertainment,North America,0,0.29
,GBA,2002,Sports,Konami Digital Entertainment,Europe,0,0.29
,GBA,2002,Sports,Konami Digital Entertainment,Japan,0.29,0.29
,GBA,2002,Sports,Konami Digital Entertainment,Other,0.01,0.29
,PS3,2007,Action,Electronic Arts,North America,0.25,0.29
,PS3,2007,Action,Electronic Arts,Europe,0.02,0.29
,PS3,2007,Action,Electronic Arts,Japan,0,0.29
,PS3,2007,Action,Electronic Arts,Other,0.03,0.29
,PSV,2014,Action,Sony Computer Entertainment,North America,0.01,0.29
,PSV,2014,Action,Sony Computer Entertainment,Europe,0.12,0.29
,PSV,2014,Action,Sony Computer Entertainment,Japan,0.12,0.29
,PSV,2014,Action,Sony Computer Entertainment,Other,0.04,0.29
,SAT,1995,Role-Playing,Sega,North America,0,0.29
,SAT,1995,Role-Playing,Sega,Europe,0,0.29
,SAT,1995,Role-Playing,Sega,Japan,0.29,0.29
,SAT,1995,Role-Playing,Sega,Other,0,0.29
,WiiU,2013,Action,Ubisoft,North America,0.18,0.29
,WiiU,2013,Action,Ubisoft,Europe,0.09,0.29
,WiiU,2013,Action,Ubisoft,Japan,0,0.29
,WiiU,2013,Action,Ubisoft,Other,0.03,0.29
,Wii,2007,Sports,Konami Digital Entertainment,North America,0.23,0.29
,Wii,2007,Sports,Konami Digital Entertainment,Europe,0,0.29
,Wii,2007,Sports,Konami Digital Entertainment,Japan,0.04,0.29
,Wii,2007,Sports,Konami Digital Entertainment,Other,0.02,0.29
,XB,2002,Sports,TDK Mediactive,North America,0.22,0.29
,XB,2002,Sports,TDK Mediactive,Europe,0.06,0.29
,XB,2002,Sports,TDK Mediactive,Japan,0,0.29
,XB,2002,Sports,TDK Mediactive,Other,0.01,0.29
,PS3,2014,Action,Activision,North America,0.06,0.29
,PS3,2014,Action,Activision,Europe,0.16,0.29
,PS3,2014,Action,Activision,Japan,0.02,0.29
,PS3,2014,Action,Activision,Other,0.05,0.29
,PS3,2009,Action,Tecmo Koei,North America,0.11,0.29
,PS3,2009,Action,Tecmo Koei,Europe,0.08,0.29
,PS3,2009,Action,Tecmo Koei,Japan,0.07,0.29
,PS3,2009,Action,Tecmo Koei,Other,0.03,0.29
,PS,1999,Sports,Konami Digital Entertainment,North America,0.16,0.29
,PS,1999,Sports,Konami Digital Entertainment,Europe,0.11,0.29
,PS,1999,Sports,Konami Digital Entertainment,Japan,0,0.29
,PS,1999,Sports,Konami Digital Entertainment,Other,0.02,0.29
,PS2,2002,Adventure,505 Games,North America,0.02,0.29
,PS2,2002,Adventure,505 Games,Europe,0.02,0.29
,PS2,2002,Adventure,505 Games,Japan,0.25,0.29
,PS2,2002,Adventure,505 Games,Other,0.01,0.29
,X360,2009,Action,THQ,North America,0.2,0.29
,X360,2009,Action,THQ,Europe,0.07,0.29
,X360,2009,Action,THQ,Japan,0,0.29
,X360,2009,Action,THQ,Other,0.03,0.29
,PSP,2010,Adventure,Sega,North America,0,0.29
,PSP,2010,Adventure,Sega,Europe,0,0.29
,PSP,2010,Adventure,Sega,Japan,0.29,0.29
,PSP,2010,Adventure,Sega,Other,0,0.29
,Wii,2007,Action,Ubisoft,North America,0.24,0.29
,Wii,2007,Action,Ubisoft,Europe,0.03,0.29
,Wii,2007,Action,Ubisoft,Japan,0,0.29
,Wii,2007,Action,Ubisoft,Other,0.02,0.29
,Wii,2009,Action,Namco Bandai Games,North America,0,0.29
,Wii,2009,Action,Namco Bandai Games,Europe,0.1,0.29
,Wii,2009,Action,Namco Bandai Games,Japan,0.17,0.29
,Wii,2009,Action,Namco Bandai Games,Other,0.02,0.29
,PS2,2009,Action,D3Publisher,North America,0.11,0.29
,PS2,2009,Action,D3Publisher,Europe,0.03,0.29
,PS2,2009,Action,D3Publisher,Japan,0,0.29
,PS2,2009,Action,D3Publisher,Other,0.15,0.29
,PS3,2010,Adventure,Namco Bandai Games,North America,0.09,0.29
,PS3,2010,Adventure,Namco Bandai Games,Europe,0.14,0.29
,PS3,2010,Adventure,Namco Bandai Games,Japan,0.01,0.29
,PS3,2010,Adventure,Namco Bandai Games,Other,0.05,0.29
,GC,2005,Sports,Electronic Arts,North America,0.23,0.29
,GC,2005,Sports,Electronic Arts,Europe,0.06,0.29
,GC,2005,Sports,Electronic Arts,Japan,0,0.29
,GC,2005,Sports,Electronic Arts,Other,0.01,0.29
,PS2,2000,Shooter,Midas Interactive Entertainment,North America,0.14,0.29
,PS2,2000,Shooter,Midas Interactive Entertainment,Europe,0.11,0.29
,PS2,2000,Shooter,Midas Interactive Entertainment,Japan,0,0.29
,PS2,2000,Shooter,Midas Interactive Entertainment,Other,0.04,0.29
,Wii,2007,Sports,Nintendo,North America,0.02,0.29
,Wii,2007,Sports,Nintendo,Europe,0.22,0.29
,Wii,2007,Sports,Nintendo,Japan,0.05,0.29
,Wii,2007,Sports,Nintendo,Other,0,0.29
,PSP,2008,Racing,Empire Interactive,North America,0.13,0.29
,PSP,2008,Racing,Empire Interactive,Europe,0.11,0.29
,PSP,2008,Racing,Empire Interactive,Japan,0,0.29
,PSP,2008,Racing,Empire Interactive,Other,0.06,0.29
,PS,1998,Strategy,Virgin Interactive,North America,0.03,0.29
,PS,1998,Strategy,Virgin Interactive,Europe,0.02,0.29
,PS,1998,Strategy,Virgin Interactive,Japan,0.22,0.29
,PS,1998,Strategy,Virgin Interactive,Other,0.02,0.29
,PS,2000,Sports,Konami Digital Entertainment,North America,0,0.29
,PS,2000,Sports,Konami Digital Entertainment,Europe,0,0.29
,PS,2000,Sports,Konami Digital Entertainment,Japan,0.27,0.29
,PS,2000,Sports,Konami Digital Entertainment,Other,0.02,0.29
,PS3,2013,Shooter,Take-Two Interactive,North America,0.08,0.29
,PS3,2013,Shooter,Take-Two Interactive,Europe,0.16,0.29
,PS3,2013,Shooter,Take-Two Interactive,Japan,0,0.29
,PS3,2013,Shooter,Take-Two Interactive,Other,0.05,0.29
,X360,2005,Sports,Electronic Arts,North America,0.27,0.29
,X360,2005,Sports,Electronic Arts,Europe,0,0.29
,X360,2005,Sports,Electronic Arts,Japan,0,0.29
,X360,2005,Sports,Electronic Arts,Other,0.02,0.29
,Wii,2009,Misc,Activision,North America,0.14,0.29
,Wii,2009,Misc,Activision,Europe,0.12,0.29
,Wii,2009,Misc,Activision,Japan,0,0.29
,Wii,2009,Misc,Activision,Other,0.03,0.29
,SAT,1996,Sports,Sega,North America,0,0.29
,SAT,1996,Sports,Sega,Europe,0,0.29
,SAT,1996,Sports,Sega,Japan,0.29,0.29
,SAT,1996,Sports,Sega,Other,0,0.29
,DS,2009,Role-Playing,Atlus,North America,0.14,0.29
,DS,2009,Role-Playing,Atlus,Europe,0,0.29
,DS,2009,Role-Playing,Atlus,Japan,0.14,0.29
,DS,2009,Role-Playing,Atlus,Other,0.01,0.29
,PS,2000,Misc,Hasbro Interactive,North America,0.16,0.29
,PS,2000,Misc,Hasbro Interactive,Europe,0.11,0.29
,PS,2000,Misc,Hasbro Interactive,Japan,0,0.29
,PS,2000,Misc,Hasbro Interactive,Other,0.02,0.29
,PS,1997,Strategy,Namco Bandai Games,North America,0,0.29
,PS,1997,Strategy,Namco Bandai Games,Europe,0,0.29
,PS,1997,Strategy,Namco Bandai Games,Japan,0.27,0.29
,PS,1997,Strategy,Namco Bandai Games,Other,0.02,0.29
,PS2,2008,Platform,Sony Computer Entertainment,North America,0.13,0.29
,PS2,2008,Platform,Sony Computer Entertainment,Europe,0.1,0.29
,PS2,2008,Platform,Sony Computer Entertainment,Japan,0.03,0.29
,PS2,2008,Platform,Sony Computer Entertainment,Other,0.03,0.29
,Wii,2010,Platform,D3Publisher,North America,0.17,0.29
,Wii,2010,Platform,D3Publisher,Europe,0.1,0.29
,Wii,2010,Platform,D3Publisher,Japan,0,0.29
,Wii,2010,Platform,D3Publisher,Other,0.02,0.29
,PS2,2006,Role-Playing,Tecmo Koei,North America,0.14,0.29
,PS2,2006,Role-Playing,Tecmo Koei,Europe,0.11,0.29
,PS2,2006,Role-Playing,Tecmo Koei,Japan,0,0.29
,PS2,2006,Role-Playing,Tecmo Koei,Other,0.04,0.29
,SNES,1994,Misc,Enix Corporation,North America,0,0.29
,SNES,1994,Misc,Enix Corporation,Europe,0,0.29
,SNES,1994,Misc,Enix Corporation,Japan,0.29,0.29
,SNES,1994,Misc,Enix Corporation,Other,0,0.29
,X360,2010,Misc,Konami Digital Entertainment,North America,0.25,0.29
,X360,2010,Misc,Konami Digital Entertainment,Europe,0.03,0.29
,X360,2010,Misc,Konami Digital Entertainment,Japan,0,0.29
,X360,2010,Misc,Konami Digital Entertainment,Other,0.02,0.29
,Wii,2011,Action,Electronic Arts,North America,0.13,0.29
,Wii,2011,Action,Electronic Arts,Europe,0.13,0.29
,Wii,2011,Action,Electronic Arts,Japan,0.01,0.29
,Wii,2011,Action,Electronic Arts,Other,0.03,0.29
,GC,2002,Fighting,Namco Bandai Games,North America,0,0.29
,GC,2002,Fighting,Namco Bandai Games,Europe,0,0.29
,GC,2002,Fighting,Namco Bandai Games,Japan,0.28,0.29
,GC,2002,Fighting,Namco Bandai Games,Other,0.01,0.29
,PS3,2012,Action,Sony Computer Entertainment,North America,0.18,0.29
,PS3,2012,Action,Sony Computer Entertainment,Europe,0.05,0.29
,PS3,2012,Action,Sony Computer Entertainment,Japan,0.03,0.29
,PS3,2012,Action,Sony Computer Entertainment,Other,0.03,0.29
,2600,1983,Action,Activision,North America,0.27,0.29
,2600,1983,Action,Activision,Europe,0.02,0.29
,2600,1983,Action,Activision,Japan,0,0.29
,2600,1983,Action,Activision,Other,0,0.29
,DS,2009,Simulation,Ubisoft,North America,0.27,0.29
,DS,2009,Simulation,Ubisoft,Europe,0,0.29
,DS,2009,Simulation,Ubisoft,Japan,0,0.29
,DS,2009,Simulation,Ubisoft,Other,0.02,0.29
,XB,2005,Shooter,Midway Games,North America,0.22,0.29
,XB,2005,Shooter,Midway Games,Europe,0.06,0.29
,XB,2005,Shooter,Midway Games,Japan,0,0.29
,XB,2005,Shooter,Midway Games,Other,0.01,0.29
,Wii,2011,Misc,Ubisoft,North America,0.22,0.29
,Wii,2011,Misc,Ubisoft,Europe,0.04,0.29
,Wii,2011,Misc,Ubisoft,Japan,0,0.29
,Wii,2011,Misc,Ubisoft,Other,0.02,0.29
,Wii,2010,Misc,Disney Interactive Studios,North America,0.18,0.29
,Wii,2010,Misc,Disney Interactive Studios,Europe,0.08,0.29
,Wii,2010,Misc,Disney Interactive Studios,Japan,0,0.29
,Wii,2010,Misc,Disney Interactive Studios,Other,0.02,0.29
,PSP,2010,Simulation,Namco Bandai Games,North America,0.06,0.29
,PSP,2010,Simulation,Namco Bandai Games,Europe,0.05,0.29
,PSP,2010,Simulation,Namco Bandai Games,Japan,0.15,0.29
,PSP,2010,Simulation,Namco Bandai Games,Other,0.03,0.29
,GBA,2003,Simulation,Jorudan,North America,0,0.29
,GBA,2003,Simulation,Jorudan,Europe,0,0.29
,GBA,2003,Simulation,Jorudan,Japan,0.28,0.29
,GBA,2003,Simulation,Jorudan,Other,0.01,0.29
,PS3,2011,Action,Sony Computer Entertainment,North America,0.13,0.29
,PS3,2011,Action,Sony Computer Entertainment,Europe,0.12,0.29
,PS3,2011,Action,Sony Computer Entertainment,Japan,0,0.29
,PS3,2011,Action,Sony Computer Entertainment,Other,0.05,0.29
,X360,2013,Strategy,Activision,North America,0.16,0.29
,X360,2013,Strategy,Activision,Europe,0.11,0.29
,X360,2013,Strategy,Activision,Japan,0,0.29
,X360,2013,Strategy,Activision,Other,0.03,0.29
,PS2,2004,Platform,Capcom,North America,0.14,0.29
,PS2,2004,Platform,Capcom,Europe,0.11,0.29
,PS2,2004,Platform,Capcom,Japan,0,0.29
,PS2,2004,Platform,Capcom,Other,0.04,0.29
,Wii,2009,Adventure,Ubisoft,North America,0.13,0.29
,Wii,2009,Adventure,Ubisoft,Europe,0.13,0.29
,Wii,2009,Adventure,Ubisoft,Japan,0,0.29
,Wii,2009,Adventure,Ubisoft,Other,0.03,0.29
,PS2,2005,Racing,Take-Two Interactive,North America,0.14,0.29
,PS2,2005,Racing,Take-Two Interactive,Europe,0.11,0.29
,PS2,2005,Racing,Take-Two Interactive,Japan,0,0.29
,PS2,2005,Racing,Take-Two Interactive,Other,0.04,0.29
,PSV,2012,Action,Nihon Falcom Corporation,North America,0.15,0.29
,PSV,2012,Action,Nihon Falcom Corporation,Europe,0.01,0.29
,PSV,2012,Action,Nihon Falcom Corporation,Japan,0.1,0.29
,PSV,2012,Action,Nihon Falcom Corporation,Other,0.04,0.29
,3DS,2012,Action,Electronic Arts,North America,0.06,0.29
,3DS,2012,Action,Electronic Arts,Europe,0.2,0.29
,3DS,2012,Action,Electronic Arts,Japan,0,0.29
,3DS,2012,Action,Electronic Arts,Other,0.03,0.29
,2600,1981,Action,Unknown,North America,0.27,0.29
,2600,1981,Action,Unknown,Europe,0.02,0.29
,2600,1981,Action,Unknown,Japan,0,0.29
,2600,1981,Action,Unknown,Other,0,0.29
,PS2,2001,Sports,Konami Digital Entertainment,North America,0,0.29
,PS2,2001,Sports,Konami Digital Entertainment,Europe,0,0.29
,PS2,2001,Sports,Konami Digital Entertainment,Japan,0.29,0.29
,PS2,2001,Sports,Konami Digital Entertainment,Other,0,0.29
,N64,1998,Racing,Acclaim Entertainment,North America,0.23,0.29
,N64,1998,Racing,Acclaim Entertainment,Europe,0.06,0.29
,N64,1998,Racing,Acclaim Entertainment,Japan,0,0.29
,N64,1998,Racing,Acclaim Entertainment,Other,0,0.29
,N64,1998,Racing,Kemco,North America,0.23,0.29
,N64,1998,Racing,Kemco,Europe,0.06,0.29
,N64,1998,Racing,Kemco,Japan,0,0.29
,N64,1998,Racing,Kemco,Other,0,0.29
,N64,1999,Fighting,Titus,North America,0.23,0.29
,N64,1999,Fighting,Titus,Europe,0.06,0.29
,N64,1999,Fighting,Titus,Japan,0,0.29
,N64,1999,Fighting,Titus,Other,0,0.29
,N64,1999,Racing,Acclaim Entertainment,North America,0.23,0.29
,N64,1999,Racing,Acclaim Entertainment,Europe,0.06,0.29
,N64,1999,Racing,Acclaim Entertainment,Japan,0,0.29
,N64,1999,Racing,Acclaim Entertainment,Other,0,0.29
,N64,1999,Puzzle,Nintendo,North America,0.22,0.29
,N64,1999,Puzzle,Nintendo,Europe,0.05,0.29
,N64,1999,Puzzle,Nintendo,Japan,0.02,0.29
,N64,1999,Puzzle,Nintendo,Other,0,0.29
,N64,1999,Sports,Nintendo,North America,0.23,0.29
,N64,1999,Sports,Nintendo,Europe,0.06,0.29
,N64,1999,Sports,Nintendo,Japan,0,0.29
,N64,1999,Sports,Nintendo,Other,0,0.29
,N64,1999,Racing,Electronic Arts,North America,0.23,0.29
,N64,1999,Racing,Electronic Arts,Europe,0.06,0.29
,N64,1999,Racing,Electronic Arts,Japan,0,0.29
,N64,1999,Racing,Electronic Arts,Other,0,0.29
,N64,1997,Fighting,Midway Games,North America,0.23,0.29
,N64,1997,Fighting,Midway Games,Europe,0.06,0.29
,N64,1997,Fighting,Midway Games,Japan,0,0.29
,N64,1997,Fighting,Midway Games,Other,0,0.29
,PS3,2007,Action,Tecmo Koei,North America,0.1,0.29
,PS3,2007,Action,Tecmo Koei,Europe,0.03,0.29
,PS3,2007,Action,Tecmo Koei,Japan,0.14,0.29
,PS3,2007,Action,Tecmo Koei,Other,0.02,0.29
,PC,2011,Shooter,Wargaming.net,North America,0,0.29
,PC,2011,Shooter,Wargaming.net,Europe,0.23,0.29
,PC,2011,Shooter,Wargaming.net,Japan,0,0.29
,PC,2011,Shooter,Wargaming.net,Other,0.06,0.29
,DS,2010,Puzzle,Avanquest,North America,0,0.29
,DS,2010,Puzzle,Avanquest,Europe,0.25,0.29
,DS,2010,Puzzle,Avanquest,Japan,0,0.29
,DS,2010,Puzzle,Avanquest,Other,0.04,0.29
,GBA,2003,Misc,Atari,North America,0.21,0.29
,GBA,2003,Misc,Atari,Europe,0.08,0.29
,GBA,2003,Misc,Atari,Japan,0,0.29
,GBA,2003,Misc,Atari,Other,0.01,0.29
,PS2,2009,Fighting,THQ,North America,0.14,0.29
,PS2,2009,Fighting,THQ,Europe,0.11,0.29
,PS2,2009,Fighting,THQ,Japan,0,0.29
,PS2,2009,Fighting,THQ,Other,0.04,0.29
,X360,2008,Shooter,Codemasters,North America,0.23,0.29
,X360,2008,Shooter,Codemasters,Europe,0.04,0.29
,X360,2008,Shooter,Codemasters,Japan,0,0.29
,X360,2008,Shooter,Codemasters,Other,0.02,0.29
,PS2,2005,Simulation,Codemasters,North America,0.14,0.29
,PS2,2005,Simulation,Codemasters,Europe,0.11,0.29
,PS2,2005,Simulation,Codemasters,Japan,0,0.29
,PS2,2005,Simulation,Codemasters,Other,0.04,0.29
,Wii,2009,Action,Capcom,North America,0.15,0.29
,Wii,2009,Action,Capcom,Europe,0.07,0.29
,Wii,2009,Action,Capcom,Japan,0.05,0.29
,Wii,2009,Action,Capcom,Other,0.02,0.29
,GC,2004,Role-Playing,Electronic Arts,North America,0.22,0.29
,GC,2004,Role-Playing,Electronic Arts,Europe,0.06,0.29
,GC,2004,Role-Playing,Electronic Arts,Japan,0,0.29
,GC,2004,Role-Playing,Electronic Arts,Other,0.01,0.29
,3DS,2013,Action,Disney Interactive Studios,North America,0.16,0.29
,3DS,2013,Action,Disney Interactive Studios,Europe,0.1,0.29
,3DS,2013,Action,Disney Interactive Studios,Japan,0,0.29
,3DS,2013,Action,Disney Interactive Studios,Other,0.02,0.29
,X360,2012,Role-Playing,Microsoft Game Studios,North America,0.18,0.29
,X360,2012,Role-Playing,Microsoft Game Studios,Europe,0.09,0.29
,X360,2012,Role-Playing,Microsoft Game Studios,Japan,0,0.29
,X360,2012,Role-Playing,Microsoft Game Studios,Other,0.02,0.29
,GC,N/A,Action,Unknown,North America,0.22,0.29
,GC,N/A,Action,Unknown,Europe,0.06,0.29
,GC,N/A,Action,Unknown,Japan,0,0.29
,GC,N/A,Action,Unknown,Other,0.01,0.29
,3DS,2014,Action,Sega,North America,0.17,0.29
,3DS,2014,Action,Sega,Europe,0.09,0.29
,3DS,2014,Action,Sega,Japan,0,0.29
,3DS,2014,Action,Sega,Other,0.03,0.29
,Wii,2012,Misc,Nintendo,North America,0,0.29
,Wii,2012,Misc,Nintendo,Europe,0,0.29
,Wii,2012,Misc,Nintendo,Japan,0.29,0.29
,Wii,2012,Misc,Nintendo,Other,0,0.29
,XB,2007,Sports,Electronic Arts,North America,0.22,0.29
,XB,2007,Sports,Electronic Arts,Europe,0.06,0.29
,XB,2007,Sports,Electronic Arts,Japan,0,0.29
,XB,2007,Sports,Electronic Arts,Other,0.01,0.29
,PS,1996,Misc,Takara,North America,0,0.29
,PS,1996,Misc,Takara,Europe,0,0.29
,PS,1996,Misc,Takara,Japan,0.27,0.29
,PS,1996,Misc,Takara,Other,0.02,0.29
,XB,2003,Role-Playing,Ubisoft,North America,0.22,0.29
,XB,2003,Role-Playing,Ubisoft,Europe,0.06,0.29
,XB,2003,Role-Playing,Ubisoft,Japan,0,0.29
,XB,2003,Role-Playing,Ubisoft,Other,0.01,0.29
,X360,2011,Shooter,Codemasters,North America,0.1,0.29
,X360,2011,Shooter,Codemasters,Europe,0.15,0.29
,X360,2011,Shooter,Codemasters,Japan,0.01,0.29
,X360,2011,Shooter,Codemasters,Other,0.03,0.29
,PS3,2015,Action,Namco Bandai Games,North America,0,0.29
,PS3,2015,Action,Namco Bandai Games,Europe,0.09,0.29
,PS3,2015,Action,Namco Bandai Games,Japan,0.19,0.29
,PS3,2015,Action,Namco Bandai Games,Other,0.01,0.29
,XB,2005,Action,THQ,North America,0.22,0.29
,XB,2005,Action,THQ,Europe,0.06,0.29
,XB,2005,Action,THQ,Japan,0,0.29
,XB,2005,Action,THQ,Other,0.01,0.29
,PS,1996,Sports,Sony Computer Entertainment,North America,0.16,0.29
,PS,1996,Sports,Sony Computer Entertainment,Europe,0.11,0.29
,PS,1996,Sports,Sony Computer Entertainment,Japan,0,0.29
,PS,1996,Sports,Sony Computer Entertainment,Other,0.02,0.29
,X360,2011,Action,Activision,North America,0.13,0.29
,X360,2011,Action,Activision,Europe,0.13,0.29
,X360,2011,Action,Activision,Japan,0,0.29
,X360,2011,Action,Activision,Other,0.03,0.29
,SNES,1991,Role-Playing,Angel Studios,North America,0,0.29
,SNES,1991,Role-Playing,Angel Studios,Europe,0,0.29
,SNES,1991,Role-Playing,Angel Studios,Japan,0.29,0.29
,SNES,1991,Role-Playing,Angel Studios,Other,0,0.29
,X360,2013,Racing,Codemasters,North America,0.08,0.29
,X360,2013,Racing,Codemasters,Europe,0.17,0.29
,X360,2013,Racing,Codemasters,Japan,0,0.29
,X360,2013,Racing,Codemasters,Other,0.03,0.29
,Wii,2008,Simulation,Destineer,North America,0.27,0.29
,Wii,2008,Simulation,Destineer,Europe,0,0.29
